two_word
"kavanaugh commut"
"commut childhood"
"childhood sex"
"sex assault"
"mean report"
"report assault"
"wasn t"
"bad enough"
"man around"
"knew better"
"s gone"
"come back"
"specif counti"
"got em"
"s never"
"s hard"
"save futur"
"futur generat"
"keep tell"
"onli way"
"way forward"
"go around"
"matter either"
"either way"
"conserv parent"
"realli drug"
"polic 6"
"got onli"
"onli suspend"
"mani time"
"pictur dr"
"ford assault"
"respect professor"
"professor befor"
"befor last"
"last week"
"incred courag"
"forev alter"
"pleas read"
"polic unless"
"good advic"
"ani crime"
"walk home"
"bad beaten"
"passersbi interven"
"never saw"
"guy face"
"wa reliev"
"31 year"
"forgotten ani"
"piec togeth"
"manndez hastag"
"also 22"
"fool around"
"trump comment"
"u201cweu2019r gon"
"na plow"
"done deal"
"one thing"
"excess incom"
"pay tax"
"texa call"
"move forward"
"mother said"
"s choic"
"preschool teacher"
"keep see"
"lord abov"
"much love"
"newli marri"
"d make"
"gross comment"
"d laugh"
"guy world"
"car dealership"
"still nurs"
"storag loft"
"mmf thing"
"dri hump"
"crowd train"
"read click"
"still need"
"need convinc"
"convinc afterward"
"probabl part"
"still care"
"m read"
"m glad"
"glad peopl"
"m also"
"also lose"
"realli care"
"nto everyon"
"everyon post"
"post experi"
"sent back"
"horrif situat"
"sometim there"
"one around"
"still want"
"onli one"
"molest stori"
"much ha"
"ha gone"
"gone uncheck"
"person experi"
"lot stem"
"think mani"
"mani still"
"includ one"
"nshe told"
"stop flirt"
"onli recent"
"recent spoke"
"huge weight"
"weight ha"
"lindseygrahamsc time"
"littl twitter"
"twitter read"
"sister darlin"
"darlin told"
"assault year"
"kavanaugh nprocess"
"everyon ha"
"world pleas"
"pleas respect"
"nthe govern"
"d known"
"mutual friend"
"mani survivor"
"here s"
"nmi mom"
"mental ill"
"told variat"
"born first"
"evil insid"
"insid wherw"
"onlin boyfriend"
"christian uni"
"sure anyon"
"passei uma"
"uma tard"
"tard inteira"
"inteira com"
"com ela"
"ela chorando"
"banheiro espero"
"espero msm"
"msm q"
"q um"
"dia vcs"
"vcs possam"
"possam passar"
"por cima"
"cima disso"
"multipl reason"
"never laid"
"onli told"
"ha known"
"sinc birth"
"fuck believ"
"pleas repli"
"normal life"
"still blame"
"fight back"
"back harder"
"trust men"
"men sexual"
"boundari mean"
"mean noth"
"unreact bodi"
"bodi mean"
"mean yes"
"rapist ha"
"t victim"
"one time"
"anoth countri"
"anoth time"
"also date"
"someon told"
"freak anyway"
"didnt hear"
"clean cut"
"car incid"
"s gon"
"like bdsm"
"depart head"
"trust professor"
"told said"
"professor grade"
"call polic"
"sever student"
"dean knew"
"dispos pleasur"
"go viral"
"mark judg"
"judg defend"
"rapist priest"
"georgetown prep"
"small town"
"felt tell"
"whyididntreport whi"
"whyididntreport molest"
"drug store"
"store 12"
"cop brought"
"step dad"
"dad call"
"14 yr"
"step mom"
"mom said"
"15 yr"
"tenant s"
"s wife"
"36 yr"
"station said"
"said rohypnol"
"rohypnol ca"
"donu2019t forget"
"fals claim"
"still incarcer"
"canu2019t say"
"name said"
"shite psycho"
"psycho member"
"fascist left"
"medium expung"
"nether land"
"d die"
"die otherwis"
"s taken"
"two decad"
"fulli rememb"
"realli happen"
"10 yr"
"assault charg"
"charg cast"
"bad light"
"person might"
"complet reason"
"m even"
"even say"
"real life"
"life know"
"came onto"
"someon bring"
"onli surviv"
"surviv hope"
"60 s"
"first man"
"lucki enough"
"said someon"
"two dozen"
"dozen time"
"foster dad"
"lie slut"
"got probat"
"well known"
"almost kill"
"scare peopl"
"tell im"
"evangel christian"
"alreadi go"
"go though"
"though someth"
"caus troubl"
"believ everyon"
"feel special"
"onli 13"
"last shred"
"woman s"
"s fault"
"troubl talk"
"trueli clueless"
"exceed onli"
"rt lesbiantech"
"attent seek"
"leftist propaganda"
"follow r"
"r hypocrit"
"hypocrit becaus"
"bind eye"
"eye u0001f441"
"real abus"
"abus hap"
"s vital"
"help chang"
"good conscienc"
"conscienc ruin"
"young militari"
"militari man"
"man s"
"s futur"
"one bad"
"bad choic"
"shit show"
"becaus 1"
"m sorri"
"knew he"
"he d"
"say yes"
"yes either"
"total piec"
"like scott"
"scott said"
"offic laugh"
"tri talk"
"sleep like"
"slide glass"
"glass door"
"forc open"
"nobodi care"
"much stronger"
"stronger male"
"male caus"
"caus psychic"
"psychic damag"
"take action"
"help empow"
"great leader"
"lack thereof"
"proud drunk"
"drunk slut"
"report onc"
"stand behind"
"everi brave"
"man tweet"
"veri sorri"
"reopen old"
"justifi yourselv"
"explain yourselv"
"becaus assault"
"never respect"
"might respect"
"por que"
"que quando"
"sobr abuso"
"foi falando"
"falando que"
"que se"
"se acontecess"
"acontecess algo"
"algo comigo"
"comigo seria"
"seria culpa"
"culpa minha"
"de 5"
"5 ano"
"e aconteceu"
"foi ensinado"
"aceitar sem"
"sem remorso"
"top hashtag"
"conserv small"
"guy everyon"
"everyon crush"
"bookish daughter"
"girl cri"
"cri rape"
"regret u201csin"
"make ana"
"ana s"
"s comment"
"comment ani"
"ani le"
"le true"
"overwhlem number"
"rape ani"
"le serious"
"everyon check"
"state sexual"
"assault law"
"onli 5"
"felt brave"
"brave enough"
"abduct like"
"one describ"
"plz go"
"go use"
"mid 70"
"70 s"
"nine men"
"two hour"
"hour take"
"final convinc"
"convinc one"
"shower enough"
"enough time"
"stop feel"
"pretend life"
"footbal team"
"colleg love"
"univers polic"
"peopl told"
"er twice"
"2 right"
"visit start"
"new stepdaught"
"never serv"
"becaus coward"
"coward peopl"
"peopl assum"
"man ha"
"woman ha"
"everi 98"
"98 second"
"10 sexual"
"assault go"
"1000 rape"
"994 perpetr"
"perpetr wo"
"countri without"
"without consequ"
"consequ becaus"
"becaus sometim"
"ex feel"
"ha ownership"
"never ever"
"jail way"
"im way"
"polic bulli"
"took eight"
"eight year"
"understand i"
"open becaus"
"mandatori report"
"lie detector"
"hour dure"
"forens interview"
"case never"
"went ani"
"scare 16"
"16 year"
"becom homeless"
"friend made"
"blind drunk"
"wild parti"
"abus prescript"
"50 year"
"fault anyway"
"read tweet"
"went numb"
"still tri"
"one know"
"ha taken"
"bring tear"
"got older"
"four year"
"old say"
"care later"
"minnesota democrat"
"democrat believ"
"believ keith"
"keith ellison"
"ellison accus"
"bar manag"
"manag gave"
"cop ask"
"band manag"
"manag said"
"he s"
"s wast"
"boyfriend rage"
"exhibit k"
"realdonaldtrump becaus"
"becaus asshol"
"asshol like"
"threaten victim"
"sorri kati"
"short skirt"
"mile away"
"whyididntreport ni"
"bit older"
"day sinc"
"sexual puriti"
"puriti due"
"half eaten"
"eaten donut"
"youth church"
"girl report"
"assault right"
"ha haunt"
"ever sinc"
"never knew"
"reflect poor"
"amaz thread"
"fulli empath"
"dear woman"
"presid doe"
"happen everi"
"everi person"
"deserv justic"
"victim react"
"s attack"
"realli worth"
"probabl happen"
"shit ourselv"
"aunt s"
"s husband"
"mom took"
"decad later"
"give anyon"
"bodi without"
"wtf vote"
"13 year"
"old grope"
"way home"
"might feel"
"shame thing"
"even tell"
"like trump"
"trump still"
"fuck anyon"
"anyon discredit"
"belittl someon"
"ani year"
"get drunk"
"ani attempt"
"beat friend"
"went behind"
"s belt"
"year w"
"w ptsd"
"ptsd becaus"
"never experienc"
"experienc sexual"
"horrend issu"
"issu destroy"
"destroy everi"
"everyon knew"
"chang class"
"lost touch"
"start high"
"whyididntreport shake"
"shame associ"
"hardest thing"
"weigh heavi"
"heartbreak stori"
"stori via"
"tear induc"
"someon need"
"toxic peopl"
"like sadaf"
"sadaf kanwal"
"even one"
"2 month"
"month boyfriend"
"whore s"
"even rememb"
"second grade"
"two sixth"
"sixth grade"
"grade boy"
"boy caught"
"cut across"
"empti field"
"40 year"
"664575 time"
"time alreadi"
"woman trump"
"trump sexual"
"like whi"
"demand answer"
"timelin without"
"without adequ"
"adequ investig"
"investig taint"
"taint kavanaugh"
"huge disservic"
"becaus someon"
"someon remind"
"put ourselv"
"educ men"
"peopl feel"
"feel okay"
"okay speak"
"s someth"
"topic relat"
"sister s"
"s 13"
"found dirti"
"dirti sketch"
"d drawn"
"sex class"
"sister heard"
"head play"
"anoth nail"
"one stori"
"veri strict"
"strict cathol"
"cathol home"
"knew somehow"
"onli 4"
"person ptsd"
"ptsd lace"
"scotus despit"
"despit anita"
"anita hill"
"hill potus"
"offic despit"
"misogynist drek"
"unsurpris given"
"system blame"
"22 year"
"befor everyon"
"said sinc"
"new girl"
"even tri"
"adrenalin took"
"help never"
"never cross"
"eventu found"
"street gradual"
"gradual becam"
"becam familiar"
"horribl peopl"
"everyon idol"
"wouldnt believ"
"didnt know"
"deal w"
"w anxieti"
"custodi fight"
"fight more"
"becaus despit"
"imposs k"
"physic violenc"
"8 yr"
"yr later"
"cop take"
"report ask"
"extrem trigger"
"na log"
"bring light"
"traumat event"
"hellish time"
"feel sick"
"sick look"
"feel angri"
"never understand"
"next countless"
"countless time"
"began share"
"harrow experi"
"trump question"
"facebook today"
"survivor whose"
"whose stori"
"final realiz"
"rememb ani"
"ani identifi"
"identifi detail"
"femal babysitt"
"biglaw senior"
"senior partner"
"good friend"
"also brought"
"teenag son"
"much victim"
"blame still"
"still go"
"societi even"
"legal fee"
"rapist spike"
"drink within"
"offer meaning"
"meaning info"
"drunken 19"
"wrist protest"
"took 4"
"4 marin"
"k9 unit"
"well love"
"theatr circl"
"dear friend"
"stepdad began"
"began rape"
"stop til"
"night befor"
"left home"
"kill u"
"mother sent"
"isol job"
"job site"
"site anyway"
"avoid confus"
"oscar tame"
"even throw"
"throw peopl"
"first happen"
"immedi afterward"
"get beat"
"year afterward"
"kill dad"
"rape twice"
"everyon els"
"rememb anyth"
"late teen"
"teen earli"
"get report"
"noon get"
"someon process"
"doe someth"
"super cool"
"cooler still"
"6 sister"
"live shit"
"footbal friend"
"mitch mcconnel"
"essenti tell"
"happen anyway"
"well lay"
"lay back"
"2nd grade"
"men like"
"belittl woman"
"disgust disregard"
"report incid"
"woman came"
"believ noth"
"simpli told"
"still visibl"
"victim daili"
"arrest year"
"trump attack"
"attack brett"
"brett kavanaugh"
"kavanaugh s"
"s accus"
"daili basi"
"nurs home"
"sent email"
"call nyc"
"nyc mayor"
"ny gov"
"newspap report"
"done noth"
"believ woman"
"mayb becaus"
"reput ruin"
"hazi detail"
"evid whatsoev"
"mayb someth"
"follow folk"
"one hand"
"m sure"
"na help"
"cynic brain"
"believ anyon"
"get justic"
"never taught"
"nicest respons"
"disgust comment"
"abus horribl"
"dad beat"
"alway keep"
"final spoke"
"mother stay"
"knew societi"
"reagan daughter"
"daughter patti"
"patti davi"
"davi write"
"tell any1"
"any1 4"
"hashtag make"
"s okay"
"think social"
"alway report"
"report sooner"
"feel guilti"
"guilti say"
"m make"
"read everi"
"everi word"
"everyon tweet"
"10 minut"
"minut later"
"assault bc"
"bc kid"
"18 year"
"old manag"
"old felon"
"halfway house"
"doctor hung"
"anyth els"
"kept quiet"
"wors situat"
"seem much"
"multipl incid"
"blame ourselv"
"town slut"
"didnt want"
"came home"
"home hour"
"hour past"
"past curfew"
"car break"
"versus tell"
"lucki one"
"one becaus"
"experienc far"
"far wors"
"1st real"
"real fulltim"
"fulltim job"
"know better"
"everi month"
"nwe need"
"babysitt s"
"s son"
"much troubl"
"new babysitt"
"absolut solidar"
"continu perform"
"perform emot"
"emot labour"
"common sens"
"d prefer"
"red car"
"sinc shut"
"blond hair"
"someth besid"
"besid tell"
"sr member"
"march band"
"varsiti qb"
"basketbal team"
"h parti"
"import athlet"
"h enjoy"
"enjoy protect"
"protect status"
"stop ask"
"hurt away"
"twnnit happen"
"three year"
"panic attack"
"ever forget"
"hashtag start"
"favor becaus"
"virgin alway"
"alway say"
"long enough"
"sexual harrass"
"die without"
"without ever"
"ever know"
"told someon"
"late 30"
"leukemia 2"
"2 week"
"week later"
"mueller must"
"rosenstein s"
"s report"
"report act"
"mccabe gave"
"memo account"
"s plot"
"crimin conspiraci"
"mother knew"
"spent year"
"foster care"
"m 47"
"event still"
"still haunt"
"time befor"
"one befor"
"thought nobodi"
"becom harder"
"rememb everi"
"em pesquisa"
"pesquisa da"
"da actionaid"
"da brasileira"
"brasileira ouvida"
"ouvida dizem"
"ter sofrido"
"mulher em"
"em todo"
"mundo sofrem"
"sofrem diversa"
"diversa e"
"e perversa"
"perversa forma"
"forma de"
"na rua"
"rua de"
"de sua"
"sua cidad"
"liber s"
"s world"
"proven innoc"
"realli sad"
"stori becaus"
"like littl"
"littl girl"
"assault peopl"
"peopl count"
"kept secret"
"grandmoth said"
"told becaus"
"women s"
"s lot"
"also assault"
"30 s"
"militari type"
"type pool"
"social servic"
"fuck everyon"
"major stori"
"nation medium"
"salvat armi"
"even religi"
"religi peopl"
"one near"
"ever go"
"talk polit"
"m talk"
"ele xe9"
"xe9 meu"
"por assim"
"assim dizer"
"eu tinha"
"tinha 10"
"11 ano"
"ano na"
"na xe9poca"
"xe9poca e"
"e tinha"
"tinha medo"
"medo e"
"e nem"
"nem entendia"
"entendia muito"
"muito bem"
"tenho medo"
"medo de"
"de sofrer"
"por ele"
"ele ser"
"vou falar"
"falar nunca"
"nunca sobr"
"sobr isso"
"isso ou"
"ou quem"
"quem xe9"
"break point"
"abus survivor"
"age 4"
"s right"
"right 20"
"20 yr"
"dv dure"
"tuft school"
"roast chicken"
"boyfriend count"
"complet ownership"
"regular share"
"physic harm"
"parent career"
"sibl friendship"
"us everyth"
"various reason"
"reason survivor"
"survivor may"
"sexual violenc"
"even 10"
"never punish"
"fault bc"
"intimaci give"
"way around"
"3 month"
"person bubbl"
"attorney conveni"
"brother work"
"counti polic"
"connect work"
"r share"
"still serious"
"serious ignor"
"emot safe"
"safe 4"
"nthen time"
"keep hold"
"hold predat"
"predat account"
"boy scout"
"scout back"
"larger boy"
"probabl 14"
"realdonaldtrump wait"
"daddi abus"
"buy hooker"
"warp person"
"proof enough"
"back hard"
"hard enough"
"girl ha"
"ha endur"
"uncomfort incid"
"gop member"
"judiciari committe"
"committe need"
"go ask"
"good luck"
"confus littl"
"die short"
"short thereaft"
"day befor"
"phone told"
"attack previous"
"polic fail"
"follow day"
"deep shame"
"believ grew"
"quick overwhelm"
"overwhelm ani"
"ani desir"
"boy rape"
"neglect parent"
"better w"
"therapi til"
"thought adult"
"adult stuck"
"stuck togeth"
"public shame"
"father last"
"militari block"
"block case"
"go forward"
"boss s"
"much befor"
"becaus thing"
"nice christian"
"scare child"
"entir famili"
"anyth wrong"
"one like"
"like tattletal"
"taught men"
"closest friend"
"nas much"
"fear let"
"might aris"
"report seem"
"seem even"
"even scarier"
"scarier n"
"becom ok"
"guy drive"
"dirt road"
"succumb befor"
"cuz jail"
"jail suck"
"need becaus"
"onli place"
"certain episod"
"realdonaldtrump n"
"nin junior"
"junior high"
"told noon"
"boy expos"
"one friend"
"bf black"
"later rape"
"m 65"
"rememb mani"
"one abus"
"even 9"
"foster home"
"case call"
"rape afterward"
"shit except"
"except get"
"get std"
"alreadi learn"
"report grope"
"honest report"
"abus see"
"fresh meat"
"abus even"
"whyididntreport uhm"
"go thru"
"embrac victim"
"victim ideolog"
"becom chief"
"move back"
"feel shame"
"friend grandfath"
"grandfath grope"
"sometim gross"
"forward whenev"
"want bc"
"student tri"
"middl schooler"
"dismiss sinc"
"big 4"
"4 account"
"account firm"
"ever tri"
"big fuss"
"fuss whether"
"never tri"
"fuck pathet"
"pathet old"
"sex abus"
"white hous"
"vile person"
"way life"
"rape eas"
"often heard"
"alway throwout"
"throwout n"
"black peopl"
"nice local"
"local southern"
"southern sheriff"
"hundr year"
"assault 3"
"lou diamond"
"diamond phillip"
"poni tail"
"rent money"
"sea lion"
"malibu slap"
"mother employ"
"hockey coach"
"import client"
"job come"
"proof either"
"enough money"
"money get"
"brock turner"
"afraid peopl"
"fiorellayanir omg"
"tear read"
"even live"
"boy last"
"human share"
"cri watch"
"mr roger"
"mesmo em"
"em meio"
"meio ao"
"deix na"
"de deus"
"deus aquilo"
"aquilo que"
"que estiv"
"estiv forum"
"forum de"
"de seu"
"still embarrass"
"told everyon"
"self esteem"
"great spot"
"product placement"
"brother knew"
"abus told"
"stuf anim"
"truli understand"
"still mean"
"activ duti"
"duti militari"
"militari member"
"past two"
"year say"
"fear retali"
"believ becaus"
"alleg perpetr"
"well liked"
"cowork ador"
"even want"
"much le"
"le prove"
"hostil stranger"
"danc studio"
"like aunt"
"feel pretti"
"stop recommend"
"friend convinc"
"wait 36"
"societi said"
"4 boy"
"yes gang"
"old neighbor"
"knew casual"
"thought peopl"
"judg victim"
"victim right"
"polic told"
"bother press"
"came natur"
"near destroy"
"tell somebodi"
"new job"
"post ask"
"liber indoctrin"
"indoctrin na"
"indoctrin nb"
"open mind"
"mind open"
"open heart"
"heart n"
"pleas check"
"play vid"
"even without"
"famili even"
"12 year"
"bad reput"
"school told"
"46 year"
"gender warfar"
"warfar go"
"onli problem"
"kavanaugh situat"
"guy pin"
"s wrong"
"u got"
"never actual"
"actual happen"
"gop senat"
"senat judiciari"
"committe deni"
"deni christin"
"fair hear"
"deni everi"
"everi rape"
"onli 7"
"get anyon"
"someth differ"
"ani woman"
"whyididntreport next"
"kid 4"
"summer job"
"neck massag"
"went bck"
"wa told"
"male feminist"
"let peopl"
"alway ha"
"proof becaus"
"support anyon"
"fair trial"
"roll back"
"back sex"
"sex curriculum"
"xd1 denunciei"
"pq ele"
"ele era"
"era marido"
"marido da"
"da minha"
"minha tia"
"e na"
"xe9poca minha"
"achava que"
"que xf1"
"xf1 era"
"era convenient"
"convenient denunciar"
"denunciar ele"
"ele pra"
"pra xf1"
"xf1 destruir"
"destruir um"
"um casamento"
"casamento pq"
"pq imagina"
"da igreja"
"igreja iam"
"iam pensar"
"divorciado pq"
"pq minha"
"tia pegou"
"pegou ele"
"ele com"
"com outra"
"day someth"
"age 12"
"caught smoke"
"everyon went"
"went along"
"wife chew"
"well imagin"
"repeat grope"
"least one"
"ha alreadi"
"alreadi done"
"realdonaldtrump wrong"
"onli five"
"six year"
"say thing"
"fuck thing"
"teen age"
"age babysitt"
"teenag neighbor"
"u2018no one"
