tweetID	 gramID	 count
11030	17745	1
11030	858	1
11030	27	1
11030	2195	1
11030	17746	1
11031	9002	2
11031	4148	2
11031	1717	1
11031	3135	1
11032	672	1
11032	1025	1
11032	27718	1
11032	904	1
11032	362	1
11032	812	1
11032	1981	1
11032	1234	1
11032	4819	1
11032	1334	1
11032	1050	1
11032	1693	1
11033	3057	1
11033	5741	1
11033	5374	1
11034	129	1
11034	17611	1
11034	30852	1
11034	19293	1
11034	1449	1
11034	426	1
11034	15819	1
11034	332	1
11034	3037	1
11034	1555	1
11034	51	1
11034	564	1
11034	17526	1
11034	18423	1
11034	1162	1
11034	1310	1
11035	35748	1
11035	8427	1
11035	2732	1
11035	7693	1
11035	35695	1
11035	3225	1
11036	288	1
11036	353	1
11036	1238	1
11036	614	1
11036	2247	1
11036	77	1
11036	2446	1
11036	813	1
11036	976	1
11036	15873	1
11036	65854	1
11036	54	1
11036	920	1
11036	444	1
11036	446	1
11037	17248	1
11037	21889	1
11037	101	1
11037	264	1
11037	29367	1
11037	894	1
11038	1184	1
11038	21217	1
11038	578	1
11038	916	1
11038	133	3
11038	107	1
11038	302	1
11038	143	1
11038	17688	1
11038	1427	1
11038	532	1
11038	1881	1
11038	472	1
11038	884	1
11038	186	1
11038	1499	1
11038	1277	2
11038	702	1
11040	4288	1
11040	153	1
11040	866	1
11040	4328	1
11040	1455	1
11042	1026	1
11042	998	1
11042	330	1
11042	302	1
11042	18512	1
11042	1105	1
11042	27455	1
11043	34848	1
11043	993	1
11043	2440	1
11043	36555	1
11043	2508	1
11043	2383	1
11043	2387	1
11043	7797	1
11043	4159	1
11044	1924	1
11044	101	1
11044	934	1
11044	2282	1
11044	17174	1
11044	1200	1
11044	337	1
11044	790	1
11044	1078	1
11044	1849	1
11044	3480	1
11044	1273	1
11044	159	1
11045	704	1
11045	6240	1
11045	901	1
11045	44935	1
11045	1277	1
11045	3856	1
11045	689	1
11045	1330	1
11045	1017	1
11045	858	1
11045	2588	1
11045	701	1
11045	703	1
11046	65	1
11046	66	2
11046	3	1
11046	20356	1
11046	74502	1
11046	328	1
11046	22487	1
11046	4399	1
11046	694	1
11046	823	2
11046	1018	1
11046	701	2
11047	7331	2
11047	677	1
11047	7661	1
11047	1005	2
11047	5357	1
11047	2581	1
11047	3999	1
11047	637	2
11047	2079	1
11048	672	1
11048	453	1
11048	463	1
11048	1842	1
11048	1787	1
11048	542	1
11048	223	1
11050	1200	1
11050	677	1
11050	295	1
11050	712	1
11050	1961	2
11050	299	1
11050	173	1
11050	720	1
11050	3080	1
11050	595	1
11050	115	1
11050	537	1
11050	1466	1
11050	27	1
11051	224	1
11051	16257	1
11051	17639	1
11051	1103	1
11051	73458	1
11051	276	1
11051	597	1
11051	17878	1
11051	920	1
11051	1050	1
11051	73883	1
11051	1562	1
11052	103553	1
11052	103204	1
11052	8392	1
11052	81230	1
11052	81231	1
11052	35496	1
11052	72914	1
11052	15829	1
11052	790	1
11052	34715	1
11052	34716	1
11053	192	1
11053	1451	1
11053	382	1
11053	134	1
11054	8259	1
11054	133	1
11054	486	1
11054	1607	2
11054	967	1
11054	18572	1
11054	1358	1
11054	8020	1
11054	18453	1
11054	2073	1
11054	189	1
11055	481	1
11055	902	1
11055	1032	1
11055	425	1
11055	78346	1
11055	16268	1
11055	528	1
11055	28310	1
11055	24511	1
11055	989	1
11055	63	1
11056	544	1
11056	549	1
11056	43	1
11056	81	1
11056	402	1
11056	1303	1
11056	828	1
11056	957	1
11056	1029	1
11057	288	1
11057	537	1
11057	52	1
11057	2149	1
11057	3865	1
11058	1219	2
11058	1063	1
11058	3347	1
11058	17161	1
11058	1863	1
11058	558	1
11058	451	1
11058	6350	1
11058	950	1
11058	28281	1
11058	3352	1
11058	505	1
11058	6397	1
11060	37	1
11060	2439	1
11060	18185	1
11060	682	1
11060	2065	1
11060	850	1
11060	376	1
11060	318	1
11060	1055	1
11061	994	1
11061	1555	1
11061	1478	1
11061	367	1
11062	16257	1
11062	18490	1
11062	73883	1
11062	1582	1
11063	3074	1
11063	25975	1
11063	5334	1
11063	1745	1
11063	1513	1
11063	7377	1
11063	587	1
11063	1612	1
11063	1613	1
11063	2287	1
11063	5136	1
11063	369	1
11063	5331	1
11063	5261	2
11063	4951	1
11063	7037	1
11064	1308	1
11064	73325	1
11064	1486	1
11064	624	1
11064	15763	1
11064	1206	1
11064	920	1
11064	1436	1
11065	2846	1
11065	227	1
11065	53	1
11065	24796	1
11065	5118	1
11065	5119	1
11068	354	1
11068	5	1
11068	15783	1
11068	5675	1
11068	2223	1
11068	18	1
11068	1427	1
11068	570	1
11068	283	1
11068	549	1
11069	194	1
11069	4457	1
11069	909	1
11069	1052	1
11069	50255	1
11069	15696	1
11069	3605	1
11069	1276	1
11070	34715	1
11070	34716	1
11070	81230	1
11071	288	1
11071	545	1
11071	1028	1
11071	1030	1
11071	1428	1
11071	2539	1
11071	1280	1
11071	559	1
11071	884	1
11071	151	1
11071	1044	1
11072	417	1
11072	1061	1
11072	592	1
11072	1553	1
11072	3026	1
11072	15924	1
11072	1017	1
11072	3674	1
11072	284	1
11072	165	1
11073	2872	1
11073	2873	1
11073	954	1
11074	130	1
11074	2277	1
11074	4872	1
11074	52969	1
11074	1826	1
11074	758	1
11074	30520	1
11074	30521	1
11075	737	1
11075	2	1
11075	611	1
11075	6789	1
11075	519	1
11075	1418	1
11075	231	1
11075	27442	1
11075	17138	1
11075	29847	1
11075	664	1
11075	318	1
11076	1538	2
11076	4299	1
11076	934	1
11076	519	1
11076	392	1
11076	969	1
11076	1415	1
11076	3266	1
11076	2002	1
11076	1678	1
11076	15663	1
11076	1232	2
11076	1841	1
11076	466	1
11076	85	2
11076	790	1
11076	34525	1
11076	17909	1
11077	2282	1
11077	1164	1
11077	478	1
11077	346	1
11077	220	1
11077	4670	1
11078	16168	1
11078	15977	1
11078	299	1
11079	98713	1
11079	70769	1
11079	23916	1
11079	81116	1
11079	34471	1
11080	20064	1
11081	1122	1
11081	12	1
11081	2960	1
11081	1137	1
11081	115	1
11081	20894	1
11082	512	1
11082	4179	1
11082	451	1
11082	1593	1
11082	583	1
11082	4732	1
11082	963	1
11082	788	1
11082	761	1
11082	536	1
11082	377	1
11082	5338	1
11082	16891	1
11082	1628	1
11082	4670	1
11083	7009	1
11083	900	1
11083	165	1
11083	4295	1
11083	1769	1
11083	5063	1
11083	3085	1
11083	3665	1
11083	1400	1
11083	3652	2
11083	1627	1
11084	1030	1
11084	22727	1
11084	618	1
11084	1138	1
11084	981	1
11084	23	1
11084	5338	1
11084	1310	1
11084	447	2
11085	497	1
11085	883	1
11085	1924	1
11085	3662	1
11086	1699	1
11086	15849	1
11086	18701	1
11086	3726	1
11086	3248	1
11086	19939	1
11086	52	1
11086	1110	1
11086	24052	1
11086	506	1
11086	1885	1
11087	329	1
11087	2052	1
11088	5056	2
11088	5793	1
11088	3074	2
11088	5187	1
11088	356	1
11088	25669	2
11088	25798	1
11088	1513	1
11088	25963	1
11088	1612	3
11088	3119	1
11088	1745	1
11088	1620	1
11088	1018	1
11088	3071	2
11089	737	2
11089	23590	1
11089	1033	1
11089	106	1
11089	2254	1
11089	16655	2
11089	497	1
11089	309	2
11089	3222	1
11089	1400	2
11089	2490	1
11089	18319	1
11089	444	1
11089	554	1
11089	22558	1
11089	7167	1
11090	1824	1
11090	5506	1
11090	101	1
11090	1607	1
11090	264	1
11090	843	1
11090	85132	1
11090	1167	1
11090	43281	1
11090	29367	1
11090	17082	1
11090	3247	2
11090	8060	1
11091	103553	1
11091	103204	1
11091	81230	1
11091	81231	1
11091	72914	1
11091	15829	1
11091	34715	1
11091	34716	1
11092	555	1
11092	843	1
11092	656	1
11092	30595	1
11092	505	1
11092	1276	1
11093	1924	1
11093	295	1
11093	70769	1
11093	298	1
11093	463	1
11093	17040	1
11093	15793	1
11093	98713	1
11093	76730	1
11093	16591	1
11094	21217	1
11094	969	1
11094	107	1
11094	1385	1
11094	3226	1
11094	446	1
11095	2849	1
11095	643	1
11095	1061	1
11095	3462	1
11095	1403	1
11095	170	1
11095	1996	1
11095	656	1
11095	2659	1
11095	15701	1
11095	73840	1
11095	15977	1
11095	26456	1
11095	1049	1
11095	91	1
11095	669	1
11096	2054	1
11096	34471	1
11096	81116	1
11096	23916	1
11096	70769	1
11096	98713	1
11096	1563	1
11096	4764	1
11096	4573	1
11097	524	1
11098	858	1
11098	31790	1
11098	19623	1
11099	2846	1
11099	227	1
11099	53	1
11099	24796	1
11099	5118	1
11099	5119	1
11100	5302	1
11100	5059	1
11100	4950	1
11100	5031	1
11100	1513	2
11100	3146	1
11100	107	1
11100	1612	3
11100	1613	2
11100	25975	1
11100	3119	2
11100	5136	1
11100	5329	1
11100	5261	1
11100	5331	1
11100	1620	1
11100	86	1
11100	25143	1
11100	5226	1
11100	3422	2
11100	5189	1
11102	664	1
11102	17	1
11102	3154	1
11102	141	1
11103	982	1
11103	1511	1
11104	2196	1
11104	899	1
11104	17646	1
11104	24720	1
11104	17	1
11104	57682	1
11104	15955	1
11104	116	1
11104	182	1
11104	537	1
11104	697	1
11104	15996	1
11104	4733	1
11105	497	1
11105	19572	1
11105	1639	1
11106	4257	1
11106	23590	1
11106	135	1
11106	808	1
11106	1449	1
11106	2803	1
11106	981	1
11106	56	1
11106	17626	1
11106	37407	1
11107	3009	1
11107	1612	2
11107	1613	1
11107	6956	1
11108	592	1
11108	1953	1
11108	15924	1
11109	103553	1
11109	103204	1
11109	81230	1
11109	81231	1
11109	72914	1
11109	15829	1
11109	34715	1
11109	34716	1
11110	259	1
11110	2196	1
11111	928	1
11111	1346	1
11111	611	1
11111	134	1
11111	647	1
11111	843	1
11111	1004	1
11111	1198	1
11111	4720	1
11111	113	1
11111	116	1
11111	6350	1
11111	3544	1
11111	443	1
11112	23584	1
11112	76560	1
11112	101243	1
11112	1639	1
11112	295	1
11112	76559	1
11112	592	1
11112	76561	1
11112	24690	1
11112	211	1
11112	15924	1
11112	101242	1
11112	24923	1
11112	24924	1
11113	976	1
11113	901	1
11113	631	1
11115	192	1
11115	866	1
11115	48612	1
11115	263	1
11115	17873	1
11115	16210	1
11115	979	1
11115	2102	1
11115	3195	1
11116	35748	1
11116	8427	1
11116	2732	1
11116	7693	1
11116	35695	1
11116	3225	1
11117	3698	1
11118	103553	1
11118	1953	1
11118	103204	1
11118	421	1
11118	198	1
11118	57735	1
11118	8392	1
11118	38730	1
11118	72914	1
11118	81230	1
11118	81231	1
11118	35496	1
11118	15698	1
11118	1939	1
11118	15829	1
11118	790	1
11118	17464	1
11118	34715	1
11118	34716	1
11118	1214	1
11119	859	1
11119	1303	1
11120	225	1
11120	611	1
11120	2065	1
11120	37894	1
11120	519	1
11120	426	1
11120	269	1
11120	1326	2
11120	82608	1
11120	17	1
11120	114	1
11120	627	1
11120	662	1
11120	20663	1
11120	410	1
11120	16065	1
11120	19867	1
11121	1352	1
11121	1219	1
11121	2118	1
11122	1953	1
11122	485	1
11122	72914	1
11122	2876	1
11122	74	1
11122	141	1
11122	17464	1
11122	2674	1
11122	15829	1
11122	1110	1
11122	1144	1
11122	1180	1
11122	2045	1
11122	16383	1
11123	17897	1
11123	16676	1
11123	134	1
11123	873	1
11123	1455	1
11123	823	1
11123	824	1
11123	734	1
11125	97	2
11125	231	1
11125	41	1
11125	883	1
11125	17082	1
11125	1435	1
11125	382	1
11126	3336	1
11126	397	1
11126	5136	1
11126	3119	5
11126	5151	1
11126	811	1
11126	47	1
11126	25143	1
11126	25669	1
11126	5056	1
11126	5188	1
11126	5189	1
11126	5190	1
11126	1612	4
11126	5517	1
11126	1620	1
11126	4950	1
11126	1496	1
11126	3422	1
11126	1513	1
11126	25963	2
11126	5232	1
11126	25976	1
11126	7037	1
11126	3071	2
11127	576	1
11127	558	1
11127	25264	1
11127	1138	1
11127	116	1
11127	1275	1
11127	828	1
11127	318	1
11129	3456	1
11129	1634	1
11129	677	1
11129	1641	1
11129	1826	1
11129	114	1
11129	2163	1
11129	916	1
11129	2295	1
11129	505	1
11130	544	1
11130	481	1
11130	1221	1
11130	743	1
11130	168	1
11130	9	2
11130	15914	1
11130	16087	1
11130	1101	1
11130	116	1
11130	28310	1
11130	279	1
11130	920	1
11130	506	1
11130	78346	1
11130	670	1
11130	19455	1
11131	65728	1
11131	353	1
11131	17347	1
11131	679	1
11131	846	1
11131	541	1
11131	1279	1
11133	792	1
11133	595	1
11133	780	1
11134	1934	1
11134	2929	1
11134	466	1
11134	37274	1
11134	188	1
11134	16383	1
11135	63	1
11136	2	1
11136	133	1
11136	56663	1
11136	2637	1
11136	467	1
11136	18701	1
11136	369	1
11136	307	1
11136	17070	1
11136	374	1
11136	343	1
11136	16760	1
11137	76245	1
11137	3181	1
11137	785	1
11137	24244	1
11137	24245	1
11137	1527	1
11137	732	1
11137	413	1
11137	6047	1
11138	785	1
11138	6047	1
11138	630	1
11138	1527	1
11139	289	1
11139	1026	1
11139	451	1
11139	2020	1
11139	389	1
11139	361	1
11139	1290	1
11139	1099	1
11139	144	1
11139	1138	1
11139	787	1
11139	39556	1
11139	18490	1
11139	17437	1
11139	478	1
11140	353	1
11140	194	1
11140	355	1
11140	516	1
11140	679	1
11140	328	1
11140	16258	1
11140	2382	1
11140	176	1
11140	369	1
11140	6003	2
11140	186	1
11141	225	1
11141	356	3
11141	16065	1
11141	42318	1
11141	17362	1
11141	918	1
11141	127	1
11142	353	1
11142	549	2
11142	1286	1
11142	615	1
11142	999	1
11142	15893	1
11142	109	1
11142	274	1
11142	17460	1
11142	1045	1
11142	22487	1
11142	15739	1
11142	572	2
11142	61086	1
11142	1439	1
11143	1953	1
11143	1538	1
11143	33925	1
11143	969	1
11143	20866	1
11143	591	1
11143	17909	1
11143	81399	1
11143	17464	1
11143	537	1
11143	1146	1
11143	24796	1
11143	5118	1
11143	5119	1
11144	355	1
11144	19016	1
11144	1451	1
11144	1326	1
11144	1427	1
11144	2713	1
11144	1786	1
11144	91	1
11144	1308	1
11145	1792	1
11145	1601	1
11145	34	1
11145	360	1
11145	2122	1
11145	28488	1
11145	529	1
11145	821	1
11145	694	1
11146	217	1
11146	906	1
11146	18883	1
11146	1421	1
11146	1489	1
11147	4432	1
11147	1266	1
11147	2195	1
11147	2435	1
11148	399	1
11148	1200	1
11148	850	1
11148	858	1
11148	443	2
11148	1247	1
11149	2384	1
11150	7392	1
11150	30658	1
11150	840	1
11150	18327	1
11150	463	1
11150	595	1
11150	1076	1
11150	599	1
11150	19101	1
11150	478	1
11151	103553	1
11151	103204	1
11151	81230	1
11151	81231	1
11151	72914	1
11151	15829	1
11151	34715	1
11151	34716	1
11152	643	1
11152	999	1
11152	16490	1
11152	2604	1
11152	590	1
11152	739	1
11152	19235	1
11152	17053	1
11153	17248	1
11153	1155	1
11153	263	1
11153	50958	1
11153	542	1
11153	41215	1
11154	576	1
11154	1154	1
11154	47365	1
11154	362	2
11154	1260	1
11154	15818	1
11154	241	1
11154	979	2
11154	2008	1
11154	1162	1
11154	127	1
11155	20764	1
11155	3574	1
11155	3575	1
11156	16644	1
11156	19366	1
11156	1162	1
11156	70317	1
11156	78	1
11156	497	2
11156	24626	1
11156	531	1
11156	71204	1
11156	18490	1
11157	40	1
11157	426	1
11157	109	1
11157	269	2
11157	168	1
11157	627	1
11157	20663	2
11157	4953	1
11157	1466	1
11157	50255	1
11158	2320	1
11158	15907	1
11158	1925	1
11158	1222	1
11158	9	2
11158	3466	1
11158	2668	1
11158	590	1
11158	656	1
11158	1073	1
11158	24050	1
11158	564	1
11158	1556	1
11158	1018	1
11158	412	1
11158	15934	1
11158	2751	1
11159	740	1
11159	5543	1
11159	3050	1
11159	3052	1
11159	1717	2
11159	3062	1
11159	6841	1
11159	5467	2
11159	3516	1
11160	192	1
11160	609	1
11160	357	1
11160	398	1
11160	52	1
11160	18334	1
11160	73847	1
11160	4794	1
11160	1691	1
11160	318	1
11161	264	1
11161	342	1
11162	73216	1
11162	35078	1
11162	35079	1
11162	233	1
11162	81386	1
11162	524	1
11162	398	1
11162	2846	1
11162	81385	1
11162	103257	1
11162	24796	1
11162	16925	1
11162	5118	1
11162	5119	1
11163	1200	1
11163	72971	1
11163	15977	1
11163	15976	1
11163	3145	1
11163	16551	1
11163	429	1
11163	73101	1
11163	1168	1
11163	627	1
11163	2793	1
11164	5113	1
11164	618	1
11164	843	1
11164	1053	1
11164	478	1
11165	225	1
11165	3462	1
11165	549	1
11165	934	1
11165	2273	1
11165	9	1
11165	46	1
11165	2320	2
11165	274	1
11165	20	1
11165	2062	1
11165	343	1
11165	2008	1
11165	572	1
11165	478	1
11166	542	1
11168	21217	1
11168	2531	1
11168	107	1
11168	2574	1
11168	6034	1
11168	3927	1
11169	419	1
11169	1110	1
11169	18806	1
11169	17362	1
11169	6577	1
11169	1074	1
11169	629	1
11169	15702	1
11170	16096	1
11170	17460	1
11171	2	1
11171	1443	1
11171	40567	1
11172	103553	1
11172	103204	1
11172	81230	1
11172	81231	1
11172	72914	1
11172	15829	1
11172	34715	1
11172	34716	1
11173	20064	1
11174	16741	1
11174	2129	1
11174	211	1
11174	1238	1
11174	472	1
11174	601	1
11174	1500	1
11175	85132	1
11175	20498	1
11175	22414	1
11175	77	1
11175	43281	1
11175	594	1
11175	20499	1
11175	1017	1
11175	477	1
11176	1953	1
11176	1538	1
11176	969	1
11176	20866	1
11176	591	1
11176	17909	1
11176	81399	1
11176	17464	1
11176	24796	1
11176	5118	1
11176	5119	1
11177	20320	1
11177	225	1
11177	1218	1
11177	2981	1
11177	2273	1
11177	16090	1
11177	2665	1
11177	362	1
11177	695	1
11177	780	1
11177	1250	1
11177	2062	1
11177	559	1
11177	16912	1
11177	370	1
11177	16327	1
11177	279	1
11177	250	1
11177	699	1
11177	2717	1
11177	223	1
11179	1227	2
11179	1540	1
11179	743	1
11179	587	1
11179	524	1
11179	590	1
11179	3633	1
11179	690	1
11179	1814	1
11179	505	1
11179	18940	1
11179	669	1
11180	18336	1
11180	321	1
11180	481	1
11180	1484	1
11180	628	1
11180	53	1
11180	125	1
11181	103553	1
11181	103204	1
11181	81230	1
11181	81231	1
11181	72914	1
11181	15829	1
11181	34715	1
11181	34716	1
11182	2595	1
11182	900	1
11182	918	1
11182	18185	1
11182	682	1
11182	523	1
11182	723	1
11182	852	1
11182	1630	1
11182	630	1
11182	279	1
11182	3963	1
11182	16604	1
11182	1981	1
11182	1310	1
11182	20933	1
11183	481	1
11183	322	1
11183	323	1
11183	516	1
11183	28310	1
11183	583	1
11183	28849	1
11183	615	1
11183	663	1
11183	26479	1
11183	15729	1
11183	17458	1
11183	15702	1
11183	23	1
11183	78398	1
11185	5113	1
11185	618	1
11185	843	1
11185	1053	1
11185	478	1
11186	576	1
11186	5113	1
11186	618	1
11186	1053	1
11186	478	1
11187	256	1
11187	1440	1
11187	131	1
11187	2791	1
11187	1753	1
11187	407	1
11187	781	1
11187	17646	1
11187	921	1
11187	633	1
11187	2299	1
11187	2430	1
11188	564	1
11188	747	1
11188	420	1
11188	1414	1
11188	599	1
11189	738	1
11189	69	1
11189	206	1
11189	655	1
11189	27121	1
11189	25	1
11189	4478	1
11190	256	1
11190	24491	1
11190	360	1
11190	1451	1
11190	337	1
11190	309	2
11190	1918	1
11191	2626	1
11191	1731	1
11191	228	1
11191	2649	1
11191	6536	1
11191	1033	1
11191	15787	1
11191	463	1
11191	369	1
11191	213	1
11191	1545	1
11191	249	1
11191	15957	1
11192	1122	1
11192	6757	1
11192	2247	1
11192	106	1
11192	2606	1
11192	184	1
11193	305	1
11193	707	1
11193	828	1
11194	1209	1
11197	1861	1
11198	1005	1
11198	5350	1
11199	256	1
11199	480	1
11199	995	1
11199	17700	1
11199	168	1
11199	1001	1
11199	1099	1
11199	845	1
11199	590	1
11199	2384	1
11199	1297	1
11199	1550	1
11199	439	1
11199	3776	1
11202	5222	1
11202	7496	1
11202	1513	2
11202	4818	1
11202	5358	1
11202	6061	1
11202	5362	1
11202	637	1
11203	81601	1
11203	35622	1
11203	34471	1
11203	23916	1
11203	70769	1
11203	98713	1
11203	81116	1
11204	9	1
11204	5362	2
11204	891	3
11204	5357	1
11204	5350	2
11205	601	1
11205	1538	1
11205	4113	1
11206	2434	1
11206	2435	1
11206	8150	1
11206	28424	1
11206	78218	1
11206	34589	1
11206	1063	1
11206	18346	1
11206	103860	1
11206	103861	1
11206	101957	1
11206	83014	1
11206	83015	1
11206	83016	1
11206	969	1
11206	38609	1
11206	72914	1
11206	38611	1
11206	38612	1
11206	8149	1
11206	73686	1
11206	24804	1
11206	1894	1
11206	18152	1
11206	38610	1
11206	17909	1
11206	124	1
11206	15829	1
11207	2817	1
11207	1314	1
11207	1315	1
11207	590	1
11207	918	1
11207	184	2
11207	1051	1
11207	222	1
11208	390	1
11208	2791	1
11208	264	1
11208	15851	1
11208	18200	1
11208	593	1
11208	500	1
11208	16984	1
11209	872	1
11210	2434	1
11210	2435	1
11210	8150	1
11210	28424	1
11210	78218	1
11210	34589	1
11210	1063	1
11210	18346	1
11210	103860	1
11210	103861	1
11210	101957	1
11210	83014	1
11210	83015	1
11210	83016	1
11210	969	1
11210	38609	1
11210	72914	1
11210	38611	1
11210	38612	1
11210	8149	1
11210	73686	1
11210	24804	1
11210	1894	1
11210	18152	1
11210	38610	1
11210	17909	1
11210	124	1
11210	15829	1
11211	279	1
11211	536	1
11211	187	1
11211	17948	1
11211	16221	1
11211	1310	1
11211	447	1
11212	2434	1
11212	2435	1
11212	8150	1
11212	28424	1
11212	78218	1
11212	34589	1
11212	1063	1
11212	18346	1
11212	103860	1
11212	103861	1
11212	101957	1
11212	83014	1
11212	83015	1
11212	83016	1
11212	969	1
11212	38609	1
11212	72914	1
11212	38611	1
11212	38612	1
11212	8149	1
11212	73686	1
11212	24804	1
11212	1894	1
11212	18152	1
11212	38610	1
11212	17909	1
11212	124	1
11212	15829	1
11213	2434	1
11213	2435	1
11213	8150	1
11213	28424	1
11213	78218	1
11213	34589	1
11213	1063	1
11213	18346	1
11213	103860	1
11213	103861	1
11213	101957	1
11213	83014	1
11213	83015	1
11213	83016	1
11213	969	1
11213	38609	1
11213	72914	1
11213	38611	1
11213	38612	1
11213	8149	1
11213	73686	1
11213	24804	1
11213	1894	1
11213	18152	1
11213	38610	1
11213	17909	1
11213	124	1
11213	15829	1
11214	2434	1
11214	2435	1
11214	8150	1
11214	28424	1
11214	78218	1
11214	34589	1
11214	1063	1
11214	18346	1
11214	103860	1
11214	103861	1
11214	101957	1
11214	83014	1
11214	83015	1
11214	83016	1
11214	969	1
11214	38609	1
11214	72914	1
11214	38611	1
11214	38612	1
11214	8149	1
11214	73686	1
11214	24804	1
11214	1894	1
11214	18152	1
11214	38610	1
11214	17909	1
11214	124	1
11214	15829	1
11216	2434	1
11216	2435	1
11216	8150	1
11216	28424	1
11216	78218	1
11216	34589	1
11216	1063	1
11216	18346	1
11216	103860	1
11216	103861	1
11216	101957	1
11216	83014	1
11216	83015	1
11216	83016	1
11216	969	1
11216	38609	1
11216	72914	1
11216	38611	1
11216	38612	1
11216	8149	1
11216	73686	1
11216	24804	1
11216	1894	1
11216	18152	1
11216	38610	1
11216	17909	1
11216	124	1
11216	15829	1
11217	481	1
11217	2	1
11217	707	1
11217	2342	1
11217	518	1
11217	4970	1
11217	898	1
11217	1410	1
11217	850	1
11217	1555	1
11217	894	1
11217	28310	1
11217	78346	1
11217	1213	1
11217	446	1
11218	353	1
11218	1522	1
11218	3414	1
11218	1880	1
11218	187	1
11218	541	1
11219	2434	1
11219	2435	1
11219	8150	1
11219	28424	1
11219	78218	1
11219	34589	1
11219	1063	1
11219	18346	1
11219	103860	1
11219	103861	1
11219	101957	1
11219	83014	1
11219	83015	1
11219	83016	1
11219	969	1
11219	38609	1
11219	72914	1
11219	38611	1
11219	38612	1
11219	8149	1
11219	73686	1
11219	24804	1
11219	1894	1
11219	18152	1
11219	38610	1
11219	17909	1
11219	124	1
11219	15829	1
11220	512	1
11220	513	1
11220	643	1
11220	584	1
11220	470	1
11220	2143	1
11221	8327	1
11221	757	1
11221	1461	1
11222	264	1
11222	21889	1
11222	1814	1
11222	421	1
11222	286	1
11224	33392	1
11224	2069	1
11224	1214	1
11224	3071	3
11225	2434	1
11225	2435	1
11225	8150	1
11225	28424	1
11225	78218	1
11225	34589	1
11225	1063	1
11225	18346	1
11225	103860	1
11225	103861	1
11225	101957	1
11225	83014	1
11225	83015	1
11225	83016	1
11225	969	1
11225	38609	1
11225	72914	1
11225	38611	1
11225	38612	1
11225	8149	1
11225	73686	1
11225	24804	1
11225	1894	1
11225	18152	1
11225	38610	1
11225	17909	1
11225	124	1
11225	15829	1
11226	2434	1
11226	2435	1
11226	8150	1
11226	28424	1
11226	78218	1
11226	34589	1
11226	1063	1
11226	18346	1
11226	103860	1
11226	103861	1
11226	101957	1
11226	83014	1
11226	83015	1
11226	83016	1
11226	969	1
11226	38609	1
11226	72914	1
11226	38611	1
11226	38612	1
11226	8149	1
11226	73686	1
11226	24804	1
11226	1894	1
11226	18152	1
11226	38610	1
11226	17909	1
11226	124	1
11226	15829	1
11227	2434	1
11227	2435	1
11227	8150	1
11227	28424	1
11227	78218	1
11227	34589	1
11227	1063	1
11227	18346	1
11227	103860	1
11227	103861	1
11227	101957	1
11227	83014	1
11227	83015	1
11227	83016	1
11227	969	1
11227	38609	1
11227	72914	1
11227	38611	1
11227	38612	1
11227	8149	1
11227	73686	1
11227	24804	1
11227	1894	1
11227	18152	1
11227	38610	1
11227	17909	1
11227	124	1
11227	15829	1
11228	4866	1
11228	899	1
11228	1649	1
11228	1330	1
11228	2196	1
11228	2741	1
11229	2434	1
11229	2435	1
11229	8150	1
11229	28424	1
11229	78218	1
11229	34589	1
11229	1063	1
11229	18346	1
11229	103860	1
11229	103861	1
11229	101957	1
11229	83014	1
11229	83015	1
11229	83016	1
11229	969	1
11229	38609	1
11229	72914	1
11229	38611	1
11229	38612	1
11229	8149	1
11229	73686	1
11229	24804	1
11229	1894	1
11229	18152	1
11229	38610	1
11229	17909	1
11229	124	1
11229	15829	1
11230	2434	1
11230	2435	1
11230	8150	1
11230	28424	1
11230	78218	1
11230	34589	1
11230	1063	1
11230	18346	1
11230	103860	1
11230	103861	1
11230	101957	1
11230	83014	1
11230	83015	1
11230	83016	1
11230	969	1
11230	38609	1
11230	72914	1
11230	38611	1
11230	38612	1
11230	8149	1
11230	73686	1
11230	24804	1
11230	1894	1
11230	18152	1
11230	38610	1
11230	17909	1
11230	124	1
11230	15829	1
11231	3142	1
11231	1513	1
11231	5686	1
11231	4951	1
11231	19673	1
11231	1053	1
11231	3071	2
11233	2434	1
11233	2435	1
11233	8150	1
11233	28424	1
11233	78218	1
11233	34589	1
11233	1063	1
11233	18346	1
11233	103860	1
11233	103861	1
11233	101957	1
11233	83014	1
11233	83015	1
11233	83016	1
11233	969	1
11233	38609	1
11233	72914	1
11233	38611	1
11233	38612	1
11233	8149	1
11233	73686	1
11233	24804	1
11233	1894	1
11233	18152	1
11233	38610	1
11233	17909	1
11233	124	1
11233	15829	1
11234	289	1
11234	299	1
11234	957	1
11234	15961	1
11234	367	1
11234	445	1
11235	2	1
11235	1266	1
11235	69813	1
11235	2008	1
11235	633	2
11235	858	1
11235	187	1
11235	62	1
11236	2434	1
11236	2435	1
11236	8150	1
11236	28424	1
11236	78218	1
11236	34589	1
11236	1063	1
11236	18346	1
11236	103860	1
11236	103861	1
11236	101957	1
11236	83014	1
11236	83015	1
11236	83016	1
11236	969	1
11236	38609	1
11236	72914	1
11236	38611	1
11236	38612	1
11236	8149	1
11236	73686	1
11236	24804	1
11236	1894	1
11236	18152	1
11236	38610	1
11236	17909	1
11236	124	1
11236	15829	1
11237	96	1
11237	4673	1
