tweetID,topicNumber,gramID,count
14940,2,227,1
14940,2,53,1
14940,2,24796,1
14940,2,5118,1
14940,2,5119,1
14941,2,896,1
14941,2,1334,1
14941,2,6084,1
14941,2,310,1
14941,2,2022,1
14941,2,1031,1
14941,2,2794,1
14941,2,77,1
14941,2,1583,1
14941,2,499,1
14941,2,5990,1
14941,2,502,1
14941,2,3533,1
14941,2,318,1
14941,2,703,1
14942,1,2688,1
14942,1,16257,1
14942,1,583,1
14942,1,43977,1
14942,1,1874,1
14942,1,73883,1
14942,1,669,1
15117,2,20499,1
15117,2,21840,1
15117,2,1238,1
15117,2,295,1
15117,2,30312,1
15117,2,655,1
15117,2,144,1
15117,2,20818,1
15117,2,371,1
15117,2,27412,1
15117,2,598,2
15117,2,857,2
15118,1,9,1
15118,1,1561,1
15118,1,973,1
15118,1,134,1
15118,1,337,1
15328,2,912,1
15328,2,1857,1
15328,2,962,1
15328,2,4236,1
15328,2,1218,1
15329,2,1564,1
15329,2,332,1
15330,2,264,1
15330,2,107,1
15330,2,337,1
15330,2,1108,1
15330,2,661,1
15330,2,1846,1
15330,2,48792,1
15330,2,884,1
15334,1,16089,1
15334,1,823,1
15334,1,73465,1
15334,1,719,1
15456,2,3776,1
15456,2,21889,1
15456,2,2,1
15456,2,497,1
15456,2,264,1
15456,2,109,1
15456,2,328,1
15456,2,2995,1
15456,2,17206,1
15456,2,2008,1
15456,2,505,1
15457,1,805,1
15457,1,1045,1
15533,1,15824,1
15533,1,2439,1
15533,1,1800,1
15533,1,298,1
15533,1,2983,1
15533,1,240,1
15533,1,695,1
15533,1,2714,1
15533,1,443,1
15641,1,1730,1
15641,1,19465,1
15641,1,38730,1
15641,1,53579,1
15641,1,1890,1
15641,1,477,1
15641,1,976,1
15641,1,595,1
15641,1,596,1
15641,1,757,1
15641,1,950,1
15641,1,20,1
15641,1,988,1
15641,1,29,1
15641,1,318,2
15641,1,15925,1
15780,2,39467,1
15780,2,16075,1
15780,2,16676,1
15780,2,357,2
15780,2,1323,2
15780,2,428,1
15780,2,1197,1
15780,2,37405,1
15780,2,1138,1
15780,2,439,1
15780,2,4316,1
15780,2,20189,1
15782,1,1026,1
15782,1,43,1
15782,1,656,1
15782,1,19,1
15782,1,1044,1
15782,1,343,1
15782,1,1848,1
15782,1,16282,1
15782,1,17339,1
15782,1,1279,1
15948,3,337,1
15948,3,1108,1
15948,3,1449,1
15948,3,1295,1
15950,2,1448,1
15950,2,2282,1
15950,2,81848,1
15950,2,8541,1
15950,2,8542,1
15950,2,36223,1
15952,1,1487,1
15952,1,620,1
15952,1,33702,1
15952,1,431,1
15954,1,451,1
15954,1,821,1
15954,1,439,1
15959,1,1112,1
15959,1,1507,1
15959,1,916,1
15980,1,946,1
16024,3,37894,1
16024,4,37894,1
16024,3,50728,1
16024,4,50728,1
16024,3,1034,1
16024,4,1034,1
16024,3,82608,1
16024,4,82608,1
16024,3,4881,1
16024,4,4881,1
16024,3,1138,1
16024,4,1138,1
16024,3,1460,1
16024,4,1460,1
16024,3,2006,1
16024,4,2006,1
16024,3,537,1
16024,4,537,1
16025,1,1090,1
16025,1,451,1
16025,1,516,1
16025,1,583,1
16025,1,136,1
16025,1,263,1
16025,1,16210,1
16025,1,15694,1
16025,1,850,1
16025,1,25589,1
16025,1,16292,1
16025,1,443,1
16025,1,17214,1
16061,2,746,1
16061,2,15794,1
16062,1,995,1
16062,1,1061,1
16062,1,583,1
16062,1,20682,1
16062,1,16525,1
16062,1,1198,1
16062,1,719,1
16062,1,113,1
16062,1,917,1
16062,1,668,1
16169,2,928,1
16169,2,225,1
16169,2,35492,1
16169,2,769,1
16169,2,3087,1
16169,2,1776,1
16169,2,81557,1
16169,2,16065,1
16169,2,18799,1
16169,2,2622,1
16170,1,739,1
16170,1,1640,1
16170,1,15849,1
16170,1,18701,1
16170,1,2467,1
16170,1,3223,1
16170,1,1950,1
16170,1,20671,1
16181,1,328,1
16181,1,356,1
16181,1,389,1
16181,1,615,1
16181,1,232,1
16181,1,105,1
16181,1,43966,1
16181,1,369,1
16181,1,1310,1
16181,1,23187,1
16181,1,542,1
16181,1,21206,1
16181,1,16319,1
16181,1,828,1
16181,1,222,1
16181,1,2527,1
16235,1,832,1
16235,1,737,1
16235,1,34848,1
16235,1,17082,1
16235,1,168,2
16235,1,25582,1
16235,1,1456,1
16235,1,2066,1
16235,1,1555,1
16235,1,2357,1
16235,1,1018,1
16235,1,413,1
16235,1,17237,1
16288,4,576,1
16288,4,2534,1
16288,4,2886,1
16288,4,2247,1
16288,4,7081,1
16288,4,5620,1
16288,4,341,1
16288,4,859,1
16288,4,4821,1
16289,2,30658,1
16289,2,205,1
16289,2,1198,1
16289,2,463,1
16289,2,28273,1
16289,2,31477,1
16289,2,443,1
16290,2,1218,1
16290,2,101,1
16290,2,294,1
16290,2,2858,1
16290,2,505,1
16290,2,188,1
16291,2,2280,1
16291,2,1108,1
16291,2,420,1
16292,5,30050,1
16292,5,1994,1
16292,5,1292,1
16292,5,6863,1
16292,5,6864,1
16292,5,91,1
16292,5,19807,1
16293,1,169,1
16293,1,746,1
16293,1,1330,1
16293,1,1253,1
16293,1,918,1
16343,5,1252,1
16343,5,3751,1
16343,5,973,1
16343,5,109,1
16343,5,16205,1
16343,5,57369,1
16344,1,2848,1
16344,1,833,1
16344,1,726,1
16344,1,1416,1
16344,1,3698,1
16344,1,1046,1
16579,1,194,1
16579,1,151,1
16579,1,176,1
16579,1,817,1
16579,1,17074,1
16579,1,855,1
16579,1,541,1
16617,2,296,1
16617,2,909,1
16617,2,1997,1
16617,2,465,1
16617,2,19218,1
16617,2,852,1
16617,2,439,1
16617,2,46072,1
16617,2,2809,1
16617,2,6605,1
16617,2,74012,1
16617,2,1247,1
16618,1,1186,1
16618,1,18180,1
16618,1,886,1
16618,1,16205,1
16618,1,973,1
16618,1,109,1
16618,1,1206,1
16618,1,389,1
16704,1,2265,1
16704,4,2265,1
16704,1,346,1
16704,4,346,1
16704,1,643,1
16704,4,643,1
16704,1,434,1
16704,4,434,1
16704,1,630,1
16704,4,630,1
16705,2,224,1
16705,2,1351,1
16705,2,1001,1
16705,2,12,2
16705,2,115,1
16705,2,2037,1
16705,2,694,1
16705,2,407,1
16705,2,792,1
16705,2,1849,1
16705,2,572,1
16705,2,16414,1
16705,2,2645,1
16706,1,416,1
16706,1,1313,1
16706,1,386,1
16706,1,3622,1
16706,1,529,1
16706,1,1262,1
16706,1,337,1
16706,1,823,1
16706,1,125,1
16714,1,21873,1
16714,1,366,1
16714,1,367,1
16741,2,833,1
16741,2,29251,1
16741,2,502,1
16741,2,4953,1
16742,2,98,1
16742,2,7619,1
16742,2,3396,1
16742,2,10486,1
16742,2,16040,1
16742,2,5882,1
16742,2,459,1
16742,2,1900,1
16742,2,32483,1
16742,2,790,1
16742,2,72984,1
16742,2,1658,1
16742,2,506,1
16742,2,47365,1
16743,1,2,1
16743,1,931,1
16743,1,16132,1
16743,1,357,1
16743,1,2513,1
16743,1,1482,1
16743,1,16749,1
16743,1,15694,1
16743,1,817,1
16743,1,643,1
16743,1,116,1
16850,4,8259,1
16850,4,1349,1
16851,2,1253,1
16851,2,1994,1
16851,2,50255,1
16851,2,49233,1
16851,2,402,1
16851,2,1466,1
16851,2,828,1
16853,1,1451,1
16872,2,768,1
16872,2,417,1
16872,2,419,1
16872,2,1163,1
16872,2,371,1
16872,2,16376,1
16872,2,1053,1
16874,1,18185,1
16874,1,682,1
16874,1,397,1
16874,1,702,1
16935,1,65,1
16935,1,739,2
16935,1,228,1
16935,1,549,1
16935,1,16091,1
16935,1,545,1
16935,1,1289,1
16935,1,719,1
16935,1,368,1
16935,1,17812,1
16935,1,16024,1
16935,1,1593,1
16935,1,32026,1
16935,1,1855,1
16935,1,30736,1
16935,1,606,1
16935,1,389,1
16936,1,1018,1
16936,1,1018,1
16936,1,708,1
16936,1,708,1
16981,1,624,1
16981,1,333,1
16981,1,17469,1
17014,2,706,1
17014,2,549,1
17014,2,15977,1
17014,2,1026,1
17014,2,17110,1
17014,2,1466,1
17014,2,1212,1
17015,1,224,1
17015,1,583,1
17015,1,1033,1
17015,1,231,1
17015,1,719,1
17015,1,2320,1
17015,1,593,1
17015,1,2259,1
17015,1,52,1
17015,1,6169,1
17015,1,1950,1
17033,4,1297,1
17033,4,1538,1
17033,4,34611,1
17033,4,53,1
17033,4,926,1
17035,1,768,1
17035,1,3617,1
17035,1,1058,1
17035,1,2247,1
17035,1,4970,1
17035,1,1167,1
17035,1,1168,1
17035,1,4305,1
17035,1,306,1
17035,1,499,1
17035,1,2005,1
17035,1,598,1
17035,1,567,1
17035,1,217,1
17035,1,1658,1
17035,1,17629,1
17052,2,1026,1
17052,2,15844,1
17052,2,497,1
17052,2,1031,1
17052,2,1329,1
17052,2,469,1
17052,2,1943,1
17052,2,17082,1
17052,2,253,1
17053,1,672,1
17053,1,69,1
17053,1,17928,1
17053,1,45132,1
17053,1,15694,1
17053,1,15929,1
17053,1,20988,1
17182,2,992,1
17182,2,28064,1
17182,2,2196,1
17182,2,295,1
17182,2,1639,1
17182,2,268,1
17182,2,21230,1
17182,2,1268,1
17182,2,1273,1
17182,2,2268,1
17182,2,541,1
17182,2,22727,1
17183,2,866,1
17183,2,16292,1
17183,2,426,1
17183,2,1406,1
17183,2,1004,1
17183,2,1496,1
17183,2,693,1
17183,2,376,1
17183,2,24986,1
17183,2,478,1
17183,2,3071,1
17184,1,612,1
17184,1,69,1
17184,1,233,1
17184,1,17961,1
17184,1,655,1
17184,1,16752,1
17184,1,1481,1
17184,1,1017,1
17184,1,186,1
17184,1,17503,1
17184,1,16383,1
17245,2,17,1
17245,2,306,1
17245,2,131,1
17245,2,1053,2
17245,2,2135,1
17247,2,2052,1
17247,2,15910,1
17247,2,2726,1
17247,2,1001,1
17247,2,524,1
17247,2,61517,1
17247,2,1358,1
17247,2,463,1
17247,2,817,1
17247,2,1164,1
17247,2,1912,1
17247,2,376,1
17247,2,159,1
17247,2,574,1
17247,2,575,1
17248,2,485,1
17248,2,41,1
17248,2,1866,1
17248,2,1200,1
17248,2,4024,1
17248,2,472,1
17304,2,34,2
17304,2,4305,1
17304,2,1326,1
17304,2,3473,1
17304,2,883,1
17304,2,821,1
17304,2,4569,1
17304,2,986,2
17304,2,538,1
17304,2,1717,1
17305,2,24720,1
17305,2,17361,1
17305,2,4764,1
17305,2,615,1
17306,2,459,1
17306,2,159,1
17307,2,576,1
17307,2,1507,1
17307,2,420,1
17307,2,263,1
17307,2,843,1
17307,2,57735,1
17307,2,341,1
17307,2,730,1
17307,2,7452,1
17308,2,785,1
17308,2,2539,1
17308,2,884,1
17309,2,611,1
17309,2,529,1
17309,2,51,1
17309,2,60181,1
17309,2,598,1
17309,2,1560,1
17309,2,447,1
17310,2,873,1
17310,2,211,1
17310,2,1052,1
17310,2,2230,1
17310,2,1494,1
17311,1,448,1
17311,1,289,1
17311,1,918,1
17311,1,2606,1
17311,1,23791,1
17311,1,694,1
17311,1,15961,1
17311,1,29466,1
17311,1,445,1
17470,2,65249,1
17470,2,2531,1
17470,2,16143,1
17470,2,337,1
17470,2,3541,1
17470,2,598,1
17470,2,857,1
17470,2,890,1
17470,2,349,1
17471,4,1700,1
17471,4,10486,1
17471,4,16262,1
17471,4,465,1
17471,4,5129,1
17471,4,524,1
17471,4,1134,1
17471,4,337,1
17471,4,6100,1
17471,4,1014,1
17471,4,19100,1
17473,4,225,1
17473,4,739,1
17473,4,4715,1
17473,4,1601,1
17473,4,106,1
17473,4,811,1
17473,4,6350,1
17473,4,367,1
17473,4,1863,1
17473,4,1268,1
17473,4,824,1
17473,4,28281,1
17473,4,4730,1
17473,4,874,1
17473,4,1567,1
17474,4,2192,1
17474,4,8513,1
17474,4,296,2
17474,4,1167,1
17474,4,176,1
17474,4,1142,1
17474,4,605,1
17474,4,894,1
17475,1,100,1
17475,1,2885,1
17475,1,1414,1
17475,1,615,1
17475,1,1482,1
17475,1,18799,1
17475,1,113,1
17475,1,52,1
17475,1,695,1
17475,1,314,1
17475,1,826,1
17475,1,542,1
17475,1,639,1
17598,1,5440,1
17598,1,3501,1
17598,1,2,1
17598,1,612,1
17598,1,3080,1
17598,1,1346,1
17598,1,1135,1
17598,1,17728,1
17598,1,564,1
17598,1,116,1
17598,1,17019,1
17598,1,543,1
17648,2,2434,1
17648,2,2435,1
17648,2,2052,1
17648,2,73686,1
17648,2,904,1
17648,2,298,1
17648,2,18152,1
17648,2,18346,1
17648,2,1416,1
17648,2,950,1
17648,2,506,1
17648,2,50255,1
17648,2,1564,1
17648,2,1885,1
17648,2,670,1
17648,2,3071,1
17649,1,1859,1
17649,1,337,1
17649,1,17948,1
17649,1,41,1
17649,1,1101,1
17649,1,207,1
17649,1,2989,1
17649,1,536,1
17649,1,468,1
17649,1,3157,1
17649,1,2649,1
17649,1,184,1
17649,1,2324,1
17649,1,668,1
17649,1,1950,1
17731,4,768,1
17731,4,537,1
17731,4,5842,1
17731,4,299,1
17731,4,1996,1
17732,2,9232,1
17732,2,2620,1
17732,2,207,1
17734,2,282,1
17734,2,1403,1
17734,2,1511,1
17735,2,25121,1
17735,2,738,1
17735,2,29729,2
17735,2,969,1
17735,2,2474,1
17735,2,1067,1
17735,2,1058,1
17735,2,70769,1
17735,2,124,2
17735,2,1042,1
17735,2,17909,1
17735,2,886,1
17735,2,98713,1
17735,2,1052,1
17735,2,1470,1
17736,2,1924,1
17736,2,1110,1
17736,2,37894,1
17736,2,213,1
17736,2,1238,1
17736,2,120,1
17736,2,2523,1
17736,2,1061,1
17737,1,356,1
17737,1,16465,1
17737,1,1065,1
17737,1,493,1
17737,1,17070,1
17737,1,817,1
17737,1,15922,1
17737,1,1235,1
17737,1,921,1
17737,1,72954,1
17873,1,225,1
17873,1,965,1
17873,1,679,1
17873,1,1098,1
17873,1,1070,1
17873,1,2162,1
17873,1,15717,1
17873,1,116,1
17873,1,701,1
17873,1,639,1
17914,1,612,1
17914,1,357,1
17914,1,18572,1
17914,1,814,1
17914,1,563,1
17914,1,599,1
17914,1,378,1
17914,1,223,1
17934,5,8104,1
17935,2,376,1
17935,2,477,1
17935,2,1613,1
17936,1,1378,2
17936,1,22727,1
17936,1,493,1
17936,1,590,1
17936,1,2007,1
17936,1,572,1
18158,4,1098,1
18158,4,111,1
18158,4,145,1
18158,4,761,1
18158,4,17723,1
18158,4,1500,1
18158,4,28938,1
18159,1,256,1
18159,1,296,1
18159,1,1407,1
18187,1,100,1
18187,1,15817,1
18187,1,1098,1
18187,1,843,1
18187,1,17316,1
18187,1,1787,1
18187,1,17980,1
18187,1,542,1
18187,1,2847,1
18215,2,976,1
18215,2,976,1
18215,2,1466,1
18215,2,1466,1
18215,2,715,1
18215,2,715,1
18216,2,501,1
18216,2,501,1
18216,2,215,1
18216,2,215,1
18216,2,2328,1
18216,2,2328,1
18216,2,537,1
18216,2,537,1
18216,2,1466,1
18216,2,1466,1
18216,2,764,1
18216,2,764,1
18218,2,109,1
18218,4,109,1
18219,1,707,1
18219,1,367,1
18219,1,3346,1
18219,1,883,1
18219,1,923,1
18219,1,2493,1
18248,1,51,1
18248,1,922,1
18248,1,43,1
18248,1,15788,1
18277,2,43306,1
18277,2,916,1
18277,2,60575,1
18278,4,1073,1
18278,4,1639,1
18278,4,3662,1
18278,4,497,1
18278,4,19572,1
18278,4,186,1
18279,2,289,1
18279,2,58322,1
18279,2,843,1
18279,2,1108,1
18280,4,1840,1
18281,4,1568,1
18281,4,2,1
18281,4,4699,1
18281,4,420,1
18281,4,1253,1
18281,4,2342,1
18281,4,1032,1
18281,4,1003,1
18281,4,2196,1
18281,4,980,1
18281,4,537,1
18281,4,1498,1
18281,4,1247,1
18281,4,220,1
18281,4,2845,1
18281,4,703,1
18282,1,41505,1
18282,1,48803,1
18282,1,87974,1
18282,1,583,2
18282,1,360,1
18282,1,17257,1
18282,1,15818,1
18282,1,22317,1
18282,1,28112,1
18282,1,1768,1
18282,1,1077,1
18282,1,127,1
18317,3,3207,1
18317,3,1864,1
18317,3,874,1
18317,3,878,1
18317,3,3857,1
18317,3,850,1
18317,3,282,1
18317,3,1051,1
18317,3,16829,1
18318,1,1090,1
18318,1,16763,1
18318,1,4678,1
18318,1,168,1
18318,1,28636,1
18318,1,18058,1
18318,1,1495,2
18318,1,749,1
18318,1,366,1
18318,1,113,1
18318,1,1214,1
18318,1,918,1
18318,1,183,1
18318,1,1018,1
18318,1,15739,1
18318,1,604,1
18318,1,734,1
18318,1,23743,1
18471,2,69,1
18471,2,1959,1
18471,2,22423,1
18471,2,1004,2
18471,2,2221,1
18471,2,2354,1
18471,2,277,1
18471,2,19122,1
18471,2,25,1
18472,1,1961,1
18472,1,716,1
18472,1,17257,1
18472,1,247,1
18474,1,1600,1
18474,1,68,1
18474,1,17479,1
18474,1,16491,1
18474,1,1101,1
18474,1,366,1
18474,1,532,1
18474,1,3736,1
18474,1,1524,1
18539,3,35395,1
18539,3,29022,1
18539,3,133,3
18539,3,934,1
18539,3,151,1
18540,1,968,1
18540,1,571,1
18540,1,223,1
18568,1,15914,1
18820,1,15936,1
18820,1,1281,1
18820,1,17763,1
18820,1,69,1
18820,1,967,1
18820,1,1451,1
18820,1,236,1
18820,1,429,1
18820,1,2957,1
18820,1,1406,1
19011,2,98,1
19011,2,3749,2
19011,2,934,1
19011,2,977,1
19011,2,48792,1
19011,2,599,1
19011,2,2535,1
19011,2,463,1
19011,2,465,1
19011,2,537,1
19011,2,1144,1
19011,2,281,1
19011,2,2618,1
19011,2,2264,1
19011,2,29,1
19011,2,31,1
19012,2,70082,1
19012,2,7094,1
19012,2,3274,1
19012,2,1870,1
19012,2,815,1
19012,2,2870,1
19012,2,1276,1
19012,2,607,1
19014,1,17570,1
19014,1,698,1
19014,1,15818,5
19014,1,32714,1
19014,1,20,1
19014,1,2170,1
19014,1,618,1
19014,1,127,5
19088,2,832,1
19088,2,98713,1
19088,2,104964,1
19088,2,21445,1
19088,2,206,1
19088,2,70769,1
19088,2,1206,1
19088,2,86233,1
19088,2,74936,1
19088,2,153,1
19088,2,1466,2
19088,2,2045,1
19089,2,840,1
19089,2,1936,1
19089,2,19101,1
19089,2,463,1
19090,2,1466,1
19093,3,19115,1
19093,3,1036,1
19093,3,2957,1
19093,3,1087,1
19094,4,5118,1
19095,1,1446,1
19226,3,96,1
19226,3,1732,1
19226,3,133,2
19226,3,35528,1
19226,3,4301,1
19226,3,72530,1
19226,3,701,1
19227,2,1024,1
19227,2,129,1
19227,2,98,1
19227,2,30053,1
19227,2,43921,1
19227,2,2888,1
19227,2,905,1
19227,2,15829,1
19227,2,2513,1
19227,2,72914,1
19227,2,104147,1
19227,2,789,1
19227,2,81505,1
19227,2,920,1
19227,2,347,1
19227,2,20544,1
19227,2,6869,1
19228,2,1024,1
19228,2,129,1
19228,2,98,1
19228,2,30053,1
19228,2,43921,1
19228,2,2888,1
19228,2,905,1
19228,2,15829,1
19228,2,2513,1
19228,2,72914,1
19228,2,104147,1
19228,2,789,1
19228,2,81505,1
19228,2,920,1
19228,2,347,1
19228,2,20544,1
19228,2,6869,1
19229,2,2052,1
19229,2,134,1
19231,2,16770,1
19231,2,68091,1
19231,2,103942,1
19231,2,4296,1
19231,2,83250,1
19231,2,1036,1
19231,2,72914,1
19231,2,850,1
19231,2,15829,1
19231,2,5083,1
19231,2,2172,1
19232,5,2912,1
19232,5,17257,1
19232,5,1994,1
19232,5,49232,1
19232,5,49233,1
19232,5,402,1
19232,5,105561,1
19232,5,88024,1
19232,5,88025,1
19232,5,49020,1
19232,5,11274,1
19233,1,225,1
19233,1,35267,1
19233,1,614,1
19233,1,934,1
19233,1,16065,1
19233,1,15849,1
19233,1,18701,1
19233,1,655,1
19233,1,17,1
19233,1,17755,1
19233,1,1436,1
19275,2,1264,2
19275,2,2634,1
19275,2,789,1
19275,2,16063,1
19276,1,69,1
19276,1,17879,1
19469,1,615,1
19469,1,17257,1
19469,1,268,1
19469,1,719,1
19469,1,1200,1
19469,1,115,1
19469,1,20,1
19469,1,15702,1
19469,1,697,1
19592,2,1264,1
19592,2,17572,1
19592,2,332,1
19593,2,858,1
19593,2,31790,1
19593,2,19623,1
19594,4,1601,1
19594,4,1110,1
19594,4,850,1
19594,4,17206,1
19594,4,3032,1
19594,4,505,1
19595,1,1216,1
19595,1,131,1
19595,1,874,1
19595,1,1163,1
19595,1,111,1
19595,1,1841,1
19595,1,2166,1
19595,1,251,1
19865,1,355,1
19865,1,902,1
19865,1,43,1
19865,1,109,1
19865,1,2595,1
19865,1,387,1
19865,1,1787,1
19865,1,26878,1
19961,1,353,1
19961,1,1090,1
19961,1,549,1
19961,1,168,1
19961,1,41,1
19961,1,52226,1
19961,1,1693,1
19961,1,72530,1
19961,1,531,1
19961,1,15893,1
19961,1,922,1
19961,1,11663,1
19961,1,413,1
19961,1,17237,1
20028,1,28322,1
20028,1,135,1
20028,1,19,1
20028,1,3865,1
20028,1,1787,1
20028,1,3071,1
20050,4,17249,1
20050,4,39278,1
20051,2,4960,1
20051,2,1283,1
20051,2,1222,1
20051,2,488,1
20051,2,1833,1
20051,2,811,1
20051,2,19408,1
20051,2,16499,1
20051,2,633,1
20051,2,31773,1
20052,2,1200,1
20052,2,28488,1
20052,2,250,1
20053,2,1024,1
20053,2,7585,1
20053,2,580,1
20053,2,3135,1
20053,2,74,1
20053,2,811,1
20053,2,497,1
20053,2,1204,1
20053,2,3959,1
20053,2,347,1
20053,2,895,1
20055,3,1379,1
20055,3,1483,1
20055,3,16087,1
20056,1,68619,1
20056,1,357,1
20056,1,426,2
20056,1,15819,2
20056,1,1910,1
20056,1,634,1
20056,1,699,1
20056,1,701,2
20056,1,20190,1
20162,2,539,1
20162,2,2224,1
20162,2,27,1
20162,2,428,1
20162,2,1267,1
20163,2,109,1
20163,2,269,1
20164,3,856,1
20164,3,19710,1
20166,2,2607,1
20167,1,41505,1
20167,1,867,1
20167,1,43,1
20167,1,749,2
20167,1,1294,1
20167,1,113,1
20167,1,16760,1
20167,1,121,1
20226,1,225,1
20226,1,194,1
20226,1,49701,1
20226,1,1608,1
20226,1,697,1
20226,1,16087,1
20226,1,333,1
20226,1,2382,1
20226,1,41842,1
20226,1,6003,1
20226,1,1237,1
20226,1,823,1
20226,1,1049,1
20374,6,1513,1
20374,6,1612,1
20374,6,1005,1
20374,6,3342,1
20374,6,1613,2
20374,6,1620,1
20374,6,1624,1
20374,6,891,1
20374,6,4446,3
20375,1,448,1
20375,1,544,1
20375,1,706,1
20375,1,2148,1
20375,1,1154,1
20375,1,545,1
20375,1,105,1
20375,1,2154,1
20375,1,29466,1
20375,1,289,1
20375,1,2254,1
20375,1,2383,1
20375,1,15891,1
20375,1,15694,1
20375,1,981,1
20375,1,39895,1
20375,1,2426,1
20375,1,1500,1
20375,1,2490,1
20393,1,3776,1
20393,1,1154,1
20393,1,100,1
20393,1,17325,1
20393,1,1962,1
20393,1,429,1
20393,1,590,1
20393,1,655,1
20393,1,624,1
20393,1,15658,1
20393,1,1982,1
20463,2,792,1
20463,2,595,1
20463,2,1924,1
20464,3,2641,1
20464,3,186,1
20464,3,518,1
20466,4,621,1
20468,2,1435,1
20468,2,261,1
20468,2,1641,1
20468,2,105,1
20468,2,1452,2
20468,2,16016,1
20468,2,499,1
20468,2,727,1
20468,2,1339,1
20468,2,445,1
20468,2,479,1
20469,6,5441,1
20469,6,3014,1
20469,6,3080,2
20469,6,969,1
20469,6,1613,1
20469,6,1005,2
20469,6,1745,1
20469,6,5331,1
20469,6,1620,1
20469,6,5141,1
20469,6,1513,1
20469,6,477,1
20469,6,17909,1
20470,1,5568,1
20470,1,353,1
20470,1,643,1
20470,1,228,1
20470,1,1221,1
20470,1,615,1
20470,1,16906,1
20470,1,2023,1
20470,1,1870,1
20470,1,3726,1
20470,1,1561,1
20470,1,863,3
20488,1,1283,1
20488,1,1061,1
20488,1,39527,1
20488,1,236,1
20488,1,205,1
20488,1,1966,1
20488,1,269,1
20488,1,51,1
20488,1,1246,1
20488,1,22423,1
20488,1,922,1
20488,1,2235,1
20488,1,349,1
20488,1,542,1
20513,1,1090,1
20513,1,100,1
20513,1,18058,1
20513,1,16525,1
20513,1,46,1
20513,1,367,1
20513,1,17980,1
20513,1,221,1
20571,1,355,1
20571,1,69,1
20571,1,231,1
20571,1,1451,1
20571,1,2223,1
20571,1,211,1
20571,1,15929,1
20571,1,2139,1
20571,1,15710,1
20722,1,21792,1
20722,1,1129,1
20722,1,588,1
20722,1,17,1
20722,1,18572,1
20722,1,446,1
20722,1,18519,1
20722,1,829,1
20722,1,830,1
20748,1,362,1
20748,1,439,1
20748,1,4108,1
20748,1,1101,1
20748,1,467,1
20748,1,695,1
20748,1,1279,1
20757,1,72,1
20757,1,544,1
20757,1,17227,1
20757,1,16696,1
20757,1,567,1
20827,2,428,1
20828,3,1524,1
20829,1,2021,1
20829,1,21869,1
20829,1,849,1
20829,1,920,1
20829,1,1077,1
20829,1,376,1
20829,1,16601,1
20829,1,1051,1
20830,2,17248,1
20830,2,19106,1
20830,2,73972,1
20830,2,1768,1
20830,2,4565,1
20830,2,26767,1
20830,2,1200,1
20830,2,916,1
20830,2,533,1
20830,2,4250,1
20830,2,3223,1
20830,2,601,1
20830,2,250,1
20830,2,15739,1
20830,2,17884,1
20830,2,2877,1
20830,2,638,1
20830,2,671,1
20831,4,704,1
20831,4,1545,1
20831,4,141,1
20832,2,16962,1
20832,2,1275,1
20832,2,63,1
20833,3,1017,1
20833,3,1524,1
20834,4,2858,1
20834,4,4871,1
20835,2,194,1
20835,2,83221,1
20835,2,1253,1
20835,2,17734,1
20835,2,3543,1
20835,2,176,1
20835,2,15697,1
20835,2,1278,1
20835,2,83222,1
20835,2,823,1
20835,2,377,1
20835,2,1563,1
20835,2,21948,1
20835,2,894,1
20835,2,4159,1
20836,2,1344,1
20836,2,1296,1
20836,2,357,1
20836,2,1063,1
20836,2,1487,1
20836,2,432,1
20837,2,1545,1
20837,2,16012,1
20837,2,4715,1
20837,2,220,1
20837,2,478,1
20839,1,227,1
20839,1,69,1
20839,1,19122,1
20839,1,583,1
20839,1,19690,1
20839,1,749,1
20839,1,1138,2
20839,1,1571,1
20839,1,279,1
20839,1,572,1
21003,4,188,1
21003,4,3275,1
21003,4,621,1
21003,4,689,1
21003,4,6421,1
21003,4,2743,1
21003,4,505,1
21003,4,988,1
21004,2,1026,1
21004,2,39494,1
21004,2,16040,1
21004,2,2228,1
21004,2,790,1
21004,2,23,1
21004,2,72984,1
21004,2,703,1
21005,2,321,1
21005,2,483,1
21005,2,1639,1
21005,2,425,1
21005,2,621,1
21005,2,111,1
21005,2,497,1
21005,2,19572,1
21005,2,1942,1
21005,2,5404,2
21005,2,767,1
21006,2,296,1
21006,2,671,1
21007,1,355,1
21007,1,231,1
21007,1,360,1
21007,1,1037,1
21007,1,27442,1
21007,1,131,1
21007,1,15935,1
21076,2,1280,1
21076,2,1603,1
21076,2,477,3
21077,6,4148,1
21108,1,1601,1
21108,1,1354,1
21108,1,1039,1
21108,1,33520,1
21108,1,21206,1
21108,1,1310,1
21125,2,368,1
21125,2,618,1
21125,2,2116,1
21126,2,368,1
21127,2,368,1
21128,2,368,1
21129,2,368,1
21130,2,4723,1
21130,2,1570,1
21130,2,107,1
21130,2,2674,1
21130,2,933,1
21131,1,985,1
21131,1,20355,1
21131,1,1892,1
21131,1,2527,1
21167,2,706,1
21167,2,1861,1
21169,1,7856,1
21169,1,23743,1
21169,1,213,1
21169,1,183,1
21272,1,52384,1
21272,1,52385,1
21272,1,25026,1
21272,1,14010,1
21272,1,89512,1
21272,1,9451,1
21272,1,2072,1
21272,1,1018,1
21272,1,957,1
21379,2,1538,1
